id,日時,予測値_PV,PV発電量,買電量,予測値_demand,battery状態,SOC,充電可能量,放電可能量,残電力量,SOC_増減,充電量可能量_増減,放電可能量_増減,残電力量_増減,充放電指示量,EQ動作状態,沸き上げ自動設定,沸き上げ中状態,ｴﾈﾙｷﾞｰｼﾌﾄ参加状態,沸き上げ開始基準時刻,ｴﾈﾙｷﾞｰｼﾌﾄ参回数,昼間沸き上げｼﾌﾄ時刻1,EQ指示時刻,ｴｱｺﾝ状態,ｴｱｺﾝmode,ｴｱｺﾝ設定温度,気温,湿度,温度計_残電池
1,2021-12-05 00:30:00,,,0.18805,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
5,2021-12-05 01:00:00,,,0.16275,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
6,2021-12-05 01:30:00,,,0.1451,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
7,2021-12-05 02:00:00,,,0.1204,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
8,2021-12-05 02:30:00,,,0.1413,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
9,2021-12-05 03:00:00,,,0.1184,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
10,2021-12-05 03:30:00,,,0.11065,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
11,2021-12-05 04:00:00,,,0.1135,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
12,2021-12-05 04:30:00,,,0.11045,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
13,2021-12-05 05:00:00,,,0.11455,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
14,2021-12-05 05:30:00,,,0.1103,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
15,2021-12-05 06:00:00,,,0.1016,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
16,2021-12-05 06:30:00,,,0.1071,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
17,2021-12-05 07:00:00,,,0.1641,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
18,2021-12-05 07:30:00,,,0.2476,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
19,2021-12-05 08:00:00,,,0.42565,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
20,2021-12-05 08:30:00,,,0.2852,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
21,2021-12-05 09:00:00,,,0.12875,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
22,2021-12-05 09:30:00,,,0.10315,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
23,2021-12-05 10:00:00,,,0.1082,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
24,2021-12-05 10:30:00,,,0.1186,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
25,2021-12-05 11:00:00,,,0.14355,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
26,2021-12-05 11:30:00,,,0.14395,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
27,2021-12-05 12:00:00,,,0.2091,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
28,2021-12-05 12:30:00,,,0.1945,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
29,2021-12-05 13:00:00,,,0.2018,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
30,2021-12-05 13:30:00,,,0.3522,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
31,2021-12-05 14:00:00,,,0.2574,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
32,2021-12-05 14:30:00,,,0.20135,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
33,2021-12-05 15:00:00,,,0.12435,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
34,2021-12-05 15:30:00,,,0.1214,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
35,2021-12-05 16:00:00,,,0.09015,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
36,2021-12-05 16:30:00,,,0.09965,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
37,2021-12-05 17:00:00,,,0.0964,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
38,2021-12-05 17:30:00,,,0.10235,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
39,2021-12-05 18:00:00,,,0.0932,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
40,2021-12-05 18:30:00,,,0.2596,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
41,2021-12-05 19:00:00,,,0.25235,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
42,2021-12-05 19:30:00,,,0.2955,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
43,2021-12-05 20:00:00,,,0.2747,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
44,2021-12-05 20:30:00,,,0.3322,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
45,2021-12-05 21:00:00,,,0.3583,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
46,2021-12-05 21:30:00,,,0.30885,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
47,2021-12-05 22:00:00,,,0.3603,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
48,2021-12-05 22:30:00,,,0.4543,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
49,2021-12-05 23:00:00,,,0.44625,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
50,2021-12-05 23:30:00,,,0.36205,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
51,2021-12-06 00:00:00,,,0.3219,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
52,2021-12-06 00:30:00,,,0.17195,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
53,2021-12-06 01:00:00,,,0.155,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
54,2021-12-06 01:30:00,,,0.12605,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
55,2021-12-06 02:00:00,,,0.1128,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
56,2021-12-06 02:30:00,,,0.10445,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
57,2021-12-06 03:00:00,,,0.10465,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
58,2021-12-06 03:30:00,,,0.104,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
59,2021-12-06 04:00:00,,,0.10535,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
60,2021-12-06 04:30:00,,,0.0964,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
61,2021-12-06 05:00:00,,,0.10315,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
62,2021-12-06 05:30:00,,,0.0994,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
63,2021-12-06 06:00:00,,,0.09195,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
64,2021-12-06 06:30:00,,,0.3899,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
65,2021-12-06 07:00:00,,,0.34815,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
66,2021-12-06 07:30:00,,,0.31625,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
67,2021-12-06 08:00:00,,,0.25925,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
68,2021-12-06 08:30:00,,,0.24775,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
69,2021-12-06 09:00:00,,,0.2623,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
70,2021-12-06 09:30:00,,,0.1728,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
71,2021-12-06 10:00:00,,,0.1604,,,,,,,,,,,,,,,,,,,,OFF,Automatic,253,,,
72,2021-12-06 10:30:00,,,0.32335,,,,,,,,,,,,,,,,,,,,ON,Heating,24,,,
73,2021-12-06 11:00:00,,,0.4723,,,,,,,,,,,,,,,,,,,,ON,Heating,24,,,
74,2021-12-06 11:30:00,,,0.20255,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
75,2021-12-06 12:00:00,,,0.33635,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
76,2021-12-06 12:30:00,,,0.3341,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
77,2021-12-06 13:00:00,,,0.4094,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
78,2021-12-06 13:30:00,,,0.33625,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
79,2021-12-06 14:00:00,,,0.343,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
80,2021-12-06 14:30:00,,,0.29325,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
81,2021-12-06 15:00:00,,,0.2715,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
82,2021-12-06 15:30:00,,,0.26575,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
83,2021-12-06 16:00:00,,,0.30285,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
84,2021-12-06 16:30:00,,,0.28615,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
85,2021-12-06 17:00:00,,,0.22895,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
86,2021-12-06 17:30:00,,,0.20155,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
87,2021-12-06 18:00:00,,,0.19225,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
88,2021-12-06 18:30:00,,,0.1972,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
89,2021-12-06 19:00:00,,,0.3119,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
90,2021-12-06 19:30:00,,,0.4203,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
91,2021-12-06 20:00:00,,,0.3676,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
92,2021-12-06 20:30:00,,,0.35105,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
93,2021-12-06 21:00:00,,,0.4027,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
94,2021-12-06 21:30:00,,,0.36725,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
95,2021-12-06 22:00:00,,,0.4236,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
96,2021-12-06 22:30:00,,,0.45025,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
97,2021-12-06 23:00:00,,,0.49605,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
98,2021-12-06 23:30:00,,,0.2613,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
99,2021-12-07 00:00:00,,,0.16055,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
100,2021-12-07 00:30:00,,,0.1618,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
101,2021-12-07 01:00:00,,,0.1536,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
102,2021-12-07 01:30:00,,,0.0997,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
103,2021-12-07 02:00:00,,,0.09995,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
104,2021-12-07 02:30:00,,,0.09915,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
105,2021-12-07 03:00:00,,,0.1006,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
106,2021-12-07 03:30:00,,,0.09795,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
107,2021-12-07 04:00:00,,,0.09825,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
108,2021-12-07 04:30:00,,,0.09115,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
109,2021-12-07 05:00:00,,,0.0968,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
110,2021-12-07 05:30:00,,,0.2665,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
111,2021-12-07 06:00:00,,,0.14445,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
112,2021-12-07 06:30:00,,,0.3215,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
113,2021-12-07 07:00:00,,,0.30435,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
114,2021-12-07 07:30:00,,,0.27195,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
115,2021-12-07 08:00:00,,,0.20495,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
116,2021-12-07 08:30:00,,,0.2158,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
117,2021-12-07 09:00:00,,,0.22925,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
118,2021-12-07 09:30:00,,,0.21945,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
119,2021-12-07 10:00:00,,,0.19715,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
120,2021-12-07 10:30:00,,,0.2053,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
121,2021-12-07 11:00:00,,,0.2423,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
122,2021-12-07 12:00:00,,,0.24745,0.26,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
123,2021-12-07 12:30:00,,,0.32855,0.25,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
124,2021-12-07 13:00:00,,,0.32435,0.25,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
125,2021-12-07 13:30:00,,,0.2002,0.285,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
126,2021-12-07 14:00:00,,,0.1788,0.275,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
127,2021-12-07 14:30:00,,,0.17625,0.27,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
128,2021-12-07 15:00:00,,,0.18155,0.265,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
129,2021-12-07 15:30:00,,,0.2,0.255,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
130,2021-12-07 16:00:00,,,0.3757,0.265,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
131,2021-12-07 16:30:00,,,0.24635,0.24,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
132,2021-12-07 17:00:00,,,0.12645,0.235,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
133,2021-12-07 17:30:00,,,0.12315,0.235,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
134,2021-12-07 18:00:00,,,0.1251,0.255,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
135,2021-12-07 18:30:00,,,0.12075,0.3,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
136,2021-12-07 19:00:00,,,0.1195,0.335,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
137,2021-12-07 19:30:00,,,0.2126,0.365,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
138,2021-12-07 20:00:00,,,0.26835,0.39,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
139,2021-12-07 20:30:00,,,0.34845,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
140,2021-12-07 21:00:00,,,0.25145,0.34,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
141,2021-12-07 21:30:00,,,0.3519,0.33,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
142,2021-12-07 22:00:00,,,0.2945,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
143,2021-12-07 22:30:00,,,0.28135,0.355,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
144,2021-12-07 23:00:00,,,0.2334,0.38,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
145,2021-12-07 23:30:00,,,0.2178,0.385,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
146,2021-12-08 00:00:00,,,0.16155,0.3,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
147,2021-12-08 00:30:00,,,0.157,0.25,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
148,2021-12-08 01:00:00,,,0.1532,0.21,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
149,2021-12-08 01:30:00,,,0.13605,0.18,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
150,2021-12-08 02:00:00,,,0.16115,0.16,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
151,2021-12-08 02:30:00,,,0.1827,0.16,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
152,2021-12-08 03:00:00,,,0.1813,0.15,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
153,2021-12-08 03:30:00,,,0.16875,0.145,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
154,2021-12-08 04:00:00,,,0.16895,0.14,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
155,2021-12-08 04:30:00,,,0.14535,0.135,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
156,2021-12-08 05:00:00,,,0.09605,0.135,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
157,2021-12-08 05:30:00,,,0.0995,0.135,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
158,2021-12-08 06:00:00,,,0.24265,0.14,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
159,2021-12-08 06:30:00,,,0.3039,0.325,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
160,2021-12-08 07:00:00,,,0.2989,0.33,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
161,2021-12-08 07:30:00,,,0.3023,0.335,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
162,2021-12-08 08:00:00,,,0.3168,0.315,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
163,2021-12-08 08:30:00,,,0.36445,0.32,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
164,2021-12-08 09:00:00,,,0.26475,0.29,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
165,2021-12-08 09:30:00,,,0.2863,0.28,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
166,2021-12-08 10:00:00,,,0.35905,0.265,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
167,2021-12-08 10:30:00,,,0.2552,0.275,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
168,2021-12-08 11:00:00,,,0.2446,0.275,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
169,2021-12-08 11:30:00,,,0.2494,0.26,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
170,2021-12-08 12:00:00,,,0.24575,0.25,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
171,2021-12-08 12:30:00,,,0.24595,0.25,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
172,2021-12-08 13:00:00,,,0.3393,0.285,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
173,2021-12-08 13:30:00,,,0.251,0.275,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
174,2021-12-08 14:00:00,,,0.2678,0.27,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
175,2021-12-08 14:30:00,,,0.25725,0.265,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
176,2021-12-08 15:00:00,,,0.2995,0.255,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
177,2021-12-08 15:30:00,,,0.272,0.265,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
178,2021-12-08 16:00:00,,,0.25955,0.24,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
179,2021-12-08 16:30:00,,,0.25825,0.235,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
180,2021-12-08 17:00:00,,,0.2735,0.235,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
181,2021-12-08 17:30:00,,,0.26065,0.255,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
182,2021-12-08 18:00:00,,,0.35005,0.3,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
183,2021-12-08 18:30:00,,,0.401,0.335,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
184,2021-12-08 19:00:00,,,0.4636,0.365,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
185,2021-12-08 19:30:00,,,0.2375,0.39,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
186,2021-12-08 20:00:00,,,0.2558,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
187,2021-12-08 20:30:00,,,0.26905,0.34,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
188,2021-12-08 21:00:00,,,0.32755,0.33,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
189,2021-12-08 21:30:00,,,0.3897,0.36,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
190,2021-12-08 22:00:00,,,0.3673,0.355,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
191,2021-12-08 22:30:00,,,0.35315,0.38,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
192,2021-12-08 23:00:00,,,0.43655,0.385,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
193,2021-12-08 23:30:00,,,0.33325,0.33,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
194,2021-12-07 11:30:00,,,0.24385,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
267,2021-12-09 00:00:00,,,0.4063,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
268,2021-12-09 00:30:00,,,0.13185,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
269,2021-12-09 01:00:00,,,0.12365,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
270,2021-12-09 01:30:00,,,0.12705,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
271,2021-12-09 02:00:00,,,0.0947,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
272,2021-12-09 02:30:00,,,0.09685,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
273,2021-12-09 03:00:00,,,0.09545,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
274,2021-12-09 03:30:00,,,0.10135,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
275,2021-12-09 04:00:00,,,0.1132,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
276,2021-12-09 04:30:00,,,0.0928,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
277,2021-12-09 05:00:00,,,0.0944,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
278,2021-12-09 05:30:00,,,0.0939,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
279,2021-12-09 06:00:00,,,0.0884,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
280,2021-12-09 06:30:00,,,0.31165,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
281,2021-12-09 07:00:00,,,0.35895,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
282,2021-12-09 07:30:00,,,0.39105,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
283,2021-12-09 08:00:00,,,0.3262,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
284,2021-12-09 08:30:00,,,0.2825,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
285,2021-12-09 09:00:00,,,0.2066,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
286,2021-12-09 09:30:00,,,0.1998,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
287,2021-12-09 10:00:00,,,0.2029,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
288,2021-12-09 10:30:00,,,0.2237,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
289,2021-12-09 11:00:00,,,0.19465,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
290,2021-12-09 11:30:00,,,0.20115,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
291,2021-12-09 12:00:00,,,0.204,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
292,2021-12-09 12:30:00,,,0.20215,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
293,2021-12-09 13:00:00,,,0.22655,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
294,2021-12-09 13:30:00,,,0.2365,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
295,2021-12-09 14:00:00,,,0.23745,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
296,2021-12-09 14:30:00,,,0.21,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
297,2021-12-09 15:00:00,,,0.20905,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
298,2021-12-09 15:30:00,,,0.2387,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
299,2021-12-09 16:00:00,,,0.23385,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
300,2021-12-09 16:30:00,,,0.1958,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
301,2021-12-09 17:00:00,,,0.19635,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
302,2021-12-09 17:30:00,,,0.22565,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
303,2021-12-09 18:00:00,,,0.25495,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
304,2021-12-09 18:30:00,,,0.25065,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
305,2021-12-09 19:00:00,,,0.35385,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
306,2021-12-09 19:30:00,,,0.3296,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
307,2021-12-09 20:00:00,,,0.34995,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
308,2021-12-09 20:30:00,,,0.32105,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
309,2021-12-09 21:00:00,,,0.35325,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
310,2021-12-09 21:30:00,,,0.3193,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
311,2021-12-09 22:00:00,,,0.2886,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
312,2021-12-09 22:30:00,,,0.4494,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
313,2021-12-09 23:00:00,,,0.31845,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
314,2021-12-09 23:30:00,,,0.4253,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
315,2021-12-10 00:00:00,,,0.19755,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
316,2021-12-10 00:30:00,,,0.1963,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
317,2021-12-10 01:00:00,,,0.16875,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
318,2021-12-10 01:30:00,,,0.1648,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
319,2021-12-10 02:00:00,,,0.1313,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
320,2021-12-10 02:30:00,,,0.0996,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
321,2021-12-10 03:00:00,,,0.10185,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
322,2021-12-10 03:30:00,,,0.09705,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
323,2021-12-10 04:00:00,,,0.10245,,,,,,,,,,,,,,,,,,,,OFF,Heating,24,,,
